crsp_fundno,caldt,dnav,dret
011877,20111101,7.7300000,0.005202
011877,20111102,7.7200000,-0.001294
011877,20111103,7.7000000,-0.002591
011877,20111104,7.7100000,0.001299
011877,20111107,7.7100000,0.000000
011877,20111108,7.6900000,-0.002594
011877,20111109,7.7000000,0.001300
011877,20111110,7.6800000,-0.002597
011877,20111111,7.6700000,-0.001302
011877,20111114,7.6800000,0.001304
011877,20111115,7.6700000,-0.001302
011877,20111116,7.6800000,0.001304
011877,20111117,7.6800000,0.000000
011877,20111118,7.6700000,-0.001302
011877,20111121,7.6700000,0.000000
011877,20111122,7.6700000,0.000000
011877,20111123,7.6800000,0.001304
011877,20111125,7.6600000,-0.002604
011877,20111128,7.6600000,0.000000
011877,20111129,7.6500000,-0.001305
011877,20111130,7.6400000,0.001339
011877,20111201,7.6400000,0.000000
011877,20111202,7.6700000,0.003927
011877,20111205,7.6800000,0.001304
011877,20111206,7.6700000,-0.001302
011877,20111207,7.6800000,0.001304
011877,20111208,7.7000000,0.002604
011877,20111209,7.6700000,-0.003896
011877,20111212,7.6800000,0.001304
011877,20111213,7.6900000,0.001302
011877,20111214,7.7100000,0.002601
011877,20111215,7.7100000,0.000000
011877,20111216,7.7200000,0.001297
011877,20111219,7.7300000,0.001295
011877,20111220,7.7000000,-0.003881
011877,20111221,7.6900000,-0.001299
011877,20111222,7.6900000,0.000000
011877,20111223,7.6700000,-0.002601
011877,20111227,7.6800000,0.001304
011877,20111228,7.7100000,0.003906
011877,20111229,7.7100000,0.000000
